date,time,frequency,stock,ma,price,description
20190104,11:30:00,5,600008,3.397833333333333,3.42,cross above
20190104,11:30:00,5,600009,49.78883333333332,49.81,cross above
20190104,11:30:00,5,600011,7.0001666666666695,7.03,cross above
20190104,11:30:00,5,600141,10.150833333333336,10.3,cross above
20190104,11:30:00,5,600146,6.550666666666664,6.65,cross above
20190104,11:30:00,5,600148,14.646000000000003,14.75,cross above
20190104,11:30:00,5,600403,3.6353333333333344,3.65,cross above
20190104,11:30:00,5,600409,5.696333333333334,5.76,cross above
20190104,11:30:00,5,600026,4.4286666666666665,4.49,cross above
20190104,11:30:00,5,600419,13.445333333333327,13.6,cross above
20190104,11:30:00,5,600031,7.977333333333333,8.05,cross above
20190104,11:30:00,5,600160,6.558000000000001,6.62,cross above
20190104,11:30:00,5,600290,4.911333333333332,4.98,cross above
20190104,11:30:00,5,600165,4.738666666666666,4.9,cross above
20190104,11:30:00,5,600425,2.9271666666666656,2.97,cross above
20190104,11:30:00,5,600426,11.397666666666668,11.5,cross above
20190104,11:30:00,5,600295,7.508166666666669,7.59,cross above
20190104,11:30:00,5,600429,5.3258333333333345,5.34,cross above
20190104,11:30:00,5,600435,7.954333333333335,8.0,cross above
20190104,11:30:00,5,600436,82.22383333333332,83.03,cross above
20190104,11:30:00,5,600299,11.251166666666668,11.3,cross above
20190104,11:30:00,5,600173,3.7441666666666666,3.79,cross above
20190104,11:30:00,5,600438,8.0755,8.08,cross above
20190104,11:30:00,5,600444,9.600000000000001,9.69,cross above
20190104,11:30:00,5,600176,9.474166666666669,9.56,cross above
20190104,11:30:00,5,600057,4.223666666666666,4.27,cross above
20190104,11:30:00,5,600305,10.109499999999997,10.14,cross above
20190104,11:30:00,5,600569,3.0406666666666684,3.09,cross above
20190104,11:30:00,5,600179,6.434499999999998,6.47,cross above
20190104,11:30:00,5,600060,8.292499999999997,8.31,cross above
20190104,11:30:00,5,600180,6.913666666666666,6.94,cross above
20190104,11:30:00,5,600572,5.853833333333336,5.88,cross above
20190104,11:30:00,5,600309,27.967999999999996,28.25,cross above
20190104,11:30:00,5,600185,4.009833333333332,4.01,cross above
20190104,11:30:00,5,600064,7.885833333333333,7.91,cross above
20190104,11:30:00,5,600066,11.909333333333336,12.05,cross above
20190104,11:30:00,5,600067,3.6133333333333315,3.63,cross above
20190104,11:30:00,5,600578,2.8941666666666648,2.92,cross above
20190104,11:30:00,5,600188,8.601166666666664,8.64,cross above
20190104,11:30:00,5,600579,8.1525,8.19,cross above
20190104,11:30:00,5,600070,6.456666666666667,6.57,cross above
20190104,11:30:00,5,600581,3.526833333333334,3.56,cross above
20190104,11:30:00,5,600584,8.247333333333334,8.37,cross above
20190104,11:30:00,5,600073,7.348333333333334,7.35,cross above
20190104,11:30:00,5,600074,1.2018333333333338,1.21,cross above
20190104,11:30:00,5,600322,3.168499999999999,3.18,cross above
20190104,11:30:00,5,600587,12.715666666666671,12.8,cross above
20190104,11:30:00,5,600323,14.008833333333326,14.09,cross above
20190104,11:30:00,5,600476,12.492499999999998,12.69,cross above
20190104,11:30:00,5,600079,9.363833333333336,9.47,cross above
20190104,11:30:00,5,600082,4.423999999999998,4.46,cross above
20190104,11:30:00,5,600207,4.376166666666666,4.43,cross above
20190104,11:30:00,5,600596,10.734166666666665,10.88,cross above
20190104,11:30:00,5,600332,33.94416666666668,34.26,cross above
20190104,11:30:00,5,600333,5.5915,5.61,cross above
20190104,11:30:00,5,600209,3.791499999999999,3.8,cross above
20190104,11:30:00,5,600598,8.356166666666669,8.37,cross above
20190104,11:30:00,5,600487,16.856666666666666,16.86,cross above
20190104,11:30:00,5,600600,33.76749999999999,33.78,cross above
20190104,11:30:00,5,600090,5.41966666666667,5.43,cross above
20190104,11:30:00,5,600213,6.061000000000001,6.13,cross above
20190104,11:30:00,5,600338,19.266666666666666,19.41,cross above
20190104,11:30:00,5,600339,3.591500000000002,3.62,cross above
20190104,11:30:00,5,600603,4.137000000000001,4.16,cross above
20190104,11:30:00,5,600093,7.6136666666666635,7.7,cross above
20190104,11:30:00,5,600094,3.6453333333333324,3.66,cross above
20190104,11:30:00,5,600217,4.122166666666668,4.15,cross above
20190104,11:30:00,5,600096,4.959500000000001,5.0,cross above
20190104,11:30:00,5,600608,4.221999999999998,4.26,cross above
20190104,11:30:00,5,600220,2.092333333333333,2.12,cross above
20190104,11:30:00,5,600609,3.0820000000000025,3.09,cross above
20190104,11:30:00,5,600346,13.434000000000005,13.45,cross above
20190104,11:30:00,5,600498,27.810666666666673,27.88,cross above
20190104,11:30:00,5,600100,9.87883333333333,9.88,cross above
20190104,11:30:00,5,600225,3.3006666666666664,3.32,cross above
20190104,11:30:00,5,600226,2.747833333333333,2.79,cross above
20190104,11:30:00,5,600355,3.5450000000000004,3.55,cross above
20190104,11:30:00,5,600617,4.743333333333335,4.77,cross above
20190104,11:30:00,5,600230,16.133333333333336,16.28,cross above
20190104,11:30:00,5,600619,8.279500000000002,8.3,cross above
20190104,11:30:00,5,600359,4.176499999999998,4.21,cross above
20190104,11:30:00,5,600108,2.593833333333334,2.64,cross above
20190104,11:30:00,5,600232,5.0453333333333354,5.06,cross above
20190104,11:30:00,5,600510,5.934833333333333,5.96,cross above
20190104,11:30:00,5,600233,9.89083333333333,9.96,cross above
20190104,11:30:00,5,600110,4.002833333333334,4.06,cross above
20190104,11:30:00,5,600511,22.023833333333336,22.05,cross above
20190104,11:30:00,5,600622,5.574166666666668,5.66,cross above
20190104,11:30:00,5,600235,6.092666666666667,6.1,cross above
20190104,11:30:00,5,600624,5.977000000000002,6.06,cross above
20190104,11:30:00,5,600366,5.022833333333335,5.05,cross above
20190104,11:30:00,5,600629,11.220999999999998,11.3,cross above
20190104,11:30:00,5,600117,3.380333333333332,3.4,cross above
20190104,11:30:00,5,600630,6.918499999999999,6.93,cross above
20190104,11:30:00,5,600370,2.919000000000001,2.93,cross above
20190104,11:30:00,5,600119,7.241666666666669,7.36,cross above
20190104,11:30:00,5,600522,8.094500000000002,8.14,cross above
20190104,11:30:00,5,600635,4.570666666666667,4.63,cross above
20190104,11:30:00,5,600246,3.335833333333335,3.38,cross above
20190104,11:30:00,5,600690,13.4825,13.65,cross above
20190104,11:30:00,5,600530,4.381166666666667,4.46,cross above
20190104,11:30:00,5,600380,6.486833333333337,6.55,cross above
20190104,11:30:00,5,600532,4.043000000000001,4.09,cross above
20190104,11:30:00,5,600131,6.116833333333334,6.13,cross above
20190104,11:30:00,5,600258,15.130166666666666,15.29,cross above
20190104,11:30:00,5,600006,3.6173333333333355,3.66,cross above
20190104,11:30:00,5,600648,13.812166666666668,13.91,cross above
20190104,11:30:00,5,600261,3.370833333333336,3.38,cross above
20190104,11:30:00,5,600976,14.194500000000005,14.39,cross above
20190104,11:30:00,5,600695,5.291166666666667,5.45,cross above
20190104,11:30:00,5,600808,3.3673333333333333,3.39,cross above
20190104,11:30:00,5,600137,12.989166666666666,13.08,cross above
20190104,11:30:00,5,600262,17.687666666666665,17.75,cross above
20190104,11:30:00,5,600138,12.695166666666672,12.81,cross above
20190104,11:30:00,5,600543,6.596333333333333,6.62,cross above
20190104,11:30:00,5,600654,2.0318333333333336,2.07,cross above
20190104,11:30:00,5,600698,4.296333333333333,4.34,cross above
20190104,11:30:00,5,601500,6.5285,6.59,cross above
20190104,11:30:00,5,600395,4.992166666666669,5.04,cross above
20190104,11:30:00,5,600703,10.997833333333336,11.16,cross above
20190104,11:30:00,5,600397,2.194833333333335,2.21,cross above
20190104,11:30:00,5,603021,5.570333333333336,5.64,cross above
20190104,11:30:00,5,600398,8.126833333333332,8.25,cross above
20190104,11:30:00,5,600663,12.946500000000011,12.98,cross above
20190104,11:30:00,5,600552,3.6241666666666683,3.69,cross above
20190104,11:30:00,5,600812,4.007833333333334,4.07,cross above
20190104,11:30:00,5,600982,3.2229999999999976,3.23,cross above
20190104,11:30:00,5,600984,5.049999999999999,5.06,cross above
20190104,11:30:00,5,600817,7.111333333333331,7.16,cross above
20190104,11:30:00,5,603579,27.785499999999995,28.67,cross above
20190104,11:30:00,5,603028,7.172166666666667,7.18,cross above
20190104,11:30:00,5,603260,42.760499999999986,43.22,cross above
20190104,11:30:00,5,603580,15.791666666666663,15.84,cross above
20190104,11:30:00,5,603266,13.943333333333332,14.0,cross above
20190104,11:30:00,5,603585,20.660166666666676,20.87,cross above
20190104,11:30:00,5,600715,4.609,4.63,cross above
20190104,11:30:00,5,601579,8.8525,8.87,cross above
20190104,11:30:00,5,600674,8.401333333333332,8.42,cross above
20190104,11:30:00,5,600822,8.598833333333333,8.74,cross above
20190104,11:30:00,5,603588,7.869500000000002,7.94,cross above
20190104,11:30:00,5,601600,3.516000000000001,3.56,cross above
20190104,11:30:00,5,600678,5.668000000000001,5.71,cross above
20190104,11:30:00,5,600996,6.3948333333333345,6.43,cross above
20190104,11:30:00,5,603031,11.83733333333333,11.9,cross above
20190104,11:30:00,5,600679,10.006666666666659,10.09,cross above
20190104,11:30:00,5,600720,6.365166666666665,6.45,cross above
20190104,11:30:00,5,600998,14.48066666666666,14.6,cross above
20190104,11:30:00,5,603278,14.812666666666669,14.87,cross above
20190104,11:30:00,5,600681,11.696500000000007,11.75,cross above
20190104,11:30:00,5,600722,4.550166666666666,4.57,cross above
20190104,11:30:00,5,603035,12.016166666666665,12.11,cross above
20190104,11:30:00,5,600682,8.754333333333333,8.85,cross above
20190104,11:30:00,5,601611,6.589999999999999,6.65,cross above
20190104,11:30:00,5,603595,31.911000000000016,32.11,cross above
20190104,11:30:00,5,603038,16.845833333333335,17.01,cross above
20190104,11:30:00,5,603286,14.255166666666668,14.36,cross above
20190104,11:30:00,5,600831,6.814833333333336,6.84,cross above
20190104,11:30:00,5,603288,64.98633333333335,65.42,cross above
20190104,11:30:00,5,601003,6.492333333333332,6.56,cross above
20190104,11:30:00,5,603289,7.956333333333332,8.04,cross above
20190104,11:30:00,5,603297,43.06300000000001,43.26,cross above
20190104,11:30:00,5,603039,69.69783333333335,70.0,cross above
20190104,11:30:00,5,601619,4.382499999999999,4.39,cross above
20190104,11:30:00,5,600728,6.781166666666665,6.86,cross above
20190104,11:30:00,5,600729,27.915333333333333,27.99,cross above
20190104,11:30:00,5,601633,5.591166666666669,5.63,cross above
20190104,11:30:00,5,600730,4.858,4.88,cross above
20190104,11:30:00,5,600835,15.03283333333334,15.23,cross above
20190104,11:30:00,5,601006,8.109500000000002,8.11,cross above
20190104,11:30:00,5,603301,31.61916666666666,31.9,cross above
20190104,11:30:00,5,603813,18.319500000000005,18.44,cross above
20190104,11:30:00,5,603601,7.3599999999999985,7.4,cross above
20190104,11:30:00,5,603816,42.07366666666667,42.63,cross above
20190104,11:30:00,5,603045,28.413000000000004,28.74,cross above
20190104,11:30:00,5,600733,7.860333333333334,7.93,cross above
20190104,11:30:00,5,603050,13.71283333333333,13.92,cross above
20190104,11:30:00,5,600839,2.331666666666665,2.36,cross above
20190104,11:30:00,5,603055,10.565166666666663,10.64,cross above
20190104,11:30:00,5,603308,8.206666666666667,8.35,cross above
20190104,11:30:00,5,600735,5.206666666666666,5.32,cross above
20190104,11:30:00,5,603605,43.57999999999999,44.51,cross above
20190104,11:30:00,5,601012,17.453666666666667,17.79,cross above
20190104,11:30:00,5,601678,4.3066666666666675,4.32,cross above
20190104,11:30:00,5,600736,5.203000000000001,5.23,cross above
20190104,11:30:00,5,601015,5.211166666666665,5.24,cross above
20190104,11:30:00,5,600737,7.271666666666667,7.32,cross above
20190104,11:30:00,5,601016,2.2991666666666677,2.32,cross above
20190104,11:30:00,5,603058,9.608166666666666,9.67,cross above
20190104,11:30:00,5,600846,7.150333333333333,7.26,cross above
20190104,11:30:00,5,603059,30.32633333333333,30.39,cross above
20190104,11:30:00,5,601019,7.950666666666669,8.16,cross above
20190104,11:30:00,5,603315,11.359666666666666,11.4,cross above
20190104,11:30:00,5,603316,7.682333333333336,7.73,cross above
20190104,11:30:00,5,603066,6.985000000000002,7.06,cross above
20190104,11:30:00,5,600740,7.8903333333333325,7.98,cross above
20190104,11:30:00,5,600851,6.838499999999999,6.87,cross above
20190104,11:30:00,5,600743,2.4498333333333324,2.47,cross above
20190104,11:30:00,5,601028,4.685833333333333,4.75,cross above
20190104,11:30:00,5,603826,13.518333333333334,13.63,cross above
20190104,11:30:00,5,603612,11.579166666666667,11.83,cross above
20190104,11:30:00,5,603321,6.401333333333335,6.46,cross above
20190104,11:30:00,5,603617,16.470833333333342,16.6,cross above
20190104,11:30:00,5,601058,2.270333333333333,2.29,cross above
20190104,11:30:00,5,600745,19.86900000000001,20.24,cross above
20190104,11:30:00,5,603833,76.74383333333337,78.51,cross above
20190104,11:30:00,5,603076,23.93766666666666,24.09,cross above
20190104,11:30:00,5,603077,1.605666666666666,1.61,cross above
20190104,11:30:00,5,603839,10.295333333333332,10.46,cross above
20190104,11:30:00,5,603078,27.80283333333333,27.91,cross above
20190104,11:30:00,5,603079,16.35733333333333,16.48,cross above
20190104,11:30:00,5,603626,7.605333333333335,7.77,cross above
20190104,11:30:00,5,600857,8.278666666666668,8.35,cross above
20190104,11:30:00,5,601098,12.744166666666668,12.85,cross above
20190104,11:30:00,5,600749,9.31616666666667,9.34,cross above
20190104,11:30:00,5,601800,11.07816666666667,11.17,cross above
20190104,11:30:00,5,603331,14.669333333333338,14.68,cross above
20190104,11:30:00,5,603085,7.684499999999998,7.69,cross above
20190104,11:30:00,5,603335,5.994333333333334,6.09,cross above
20190104,11:30:00,5,603336,15.73483333333333,15.88,cross above
20190104,11:30:00,5,600757,6.54183333333333,6.67,cross above
20190104,11:30:00,5,603096,64.47099999999999,64.84,cross above
20190104,11:30:00,5,603860,23.24383333333333,23.32,cross above
20190104,11:30:00,5,603861,11.567666666666666,11.62,cross above
20190104,11:30:00,5,603868,36.197166666666675,36.27,cross above
20190104,11:30:00,5,603869,15.072333333333335,15.26,cross above
20190104,11:30:00,5,601111,7.504666666666664,7.64,cross above
20190104,11:30:00,5,603636,9.700166666666664,9.76,cross above
20190104,11:30:00,5,603108,7.019333333333332,7.07,cross above
20190104,11:30:00,5,603638,24.101000000000003,24.15,cross above
20190104,11:30:00,5,603348,21.654333333333334,21.68,cross above
20190104,11:30:00,5,603639,26.332666666666665,26.6,cross above
20190104,11:30:00,5,603355,21.843333333333327,21.94,cross above
20190104,11:30:00,5,603871,34.03066666666667,34.21,cross above
20190104,11:30:00,5,603877,18.217666666666663,18.35,cross above
20190104,11:30:00,5,600872,27.829333333333345,28.03,cross above
20190104,11:30:00,5,603113,10.943999999999997,11.14,cross above
20190104,11:30:00,5,600874,8.16933333333333,8.25,cross above
20190104,11:30:00,5,603357,19.684166666666663,19.8,cross above
20190104,11:30:00,5,603358,10.703000000000001,10.78,cross above
20190104,11:30:00,5,600876,11.053999999999997,11.14,cross above
20190104,11:30:00,5,603658,46.76850000000001,47.0,cross above
20190104,11:30:00,5,601138,11.576166666666664,11.63,cross above
20190104,11:30:00,5,603363,8.140500000000001,8.17,cross above
20190104,11:30:00,5,603367,14.44783333333333,14.46,cross above
20190104,11:30:00,5,603368,25.25483333333334,25.49,cross above
20190104,11:30:00,5,603882,21.7035,22.01,cross above
20190104,11:30:00,5,603133,15.481499999999995,15.49,cross above
20190104,11:30:00,5,603660,17.012666666666675,17.1,cross above
20190104,11:30:00,5,603369,14.023666666666664,14.09,cross above
20190104,11:30:00,5,601158,5.519333333333331,5.56,cross above
20190104,11:30:00,5,603661,29.429666666666662,29.5,cross above
20190104,11:30:00,5,603886,17.444166666666668,17.46,cross above
20190104,11:30:00,5,600778,4.503166666666666,4.54,cross above
20190104,11:30:00,5,603666,45.76116666666667,46.16,cross above
20190104,11:30:00,5,600781,12.457166666666668,12.53,cross above
20190104,11:30:00,5,603669,9.873166666666666,10.0,cross above
20190104,11:30:00,5,600783,15.498999999999995,15.82,cross above
20190104,11:30:00,5,603890,11.738000000000003,11.9,cross above
20190104,11:30:00,5,603156,41.66383333333332,42.22,cross above
20190104,11:30:00,5,601928,7.5829999999999975,7.67,cross above
20190104,11:30:00,5,603896,26.47433333333334,26.78,cross above
20190104,11:30:00,5,600887,22.507,22.61,cross above
20190104,11:30:00,5,603383,29.395666666666656,30.85,cross above
20190104,11:30:00,5,600785,16.315833333333337,16.56,cross above
20190104,11:30:00,5,603679,21.815833333333334,22.0,cross above
20190104,11:30:00,5,600787,4.931166666666667,4.99,cross above
20190104,11:30:00,5,603160,72.24533333333333,72.65,cross above
20190104,11:30:00,5,603683,13.880333333333336,14.04,cross above
20190104,11:30:00,5,600789,7.448666666666666,7.53,cross above
20190104,11:30:00,5,601949,4.391333333333331,4.42,cross above
20190104,11:30:00,5,600889,4.6525,4.7,cross above
20190104,11:30:00,5,601952,6.526666666666667,6.55,cross above
20190104,11:30:00,5,601200,13.108833333333335,13.17,cross above
20190104,11:30:00,5,603685,14.318666666666665,14.39,cross above
20190104,11:30:00,5,603167,8.656166666666666,8.7,cross above
20190104,11:30:00,5,603903,19.94866666666666,20.06,cross above
20190104,11:30:00,5,603686,10.390166666666664,10.47,cross above
20190104,11:30:00,5,603168,6.785833333333333,6.8,cross above
